Measurement Date,Daily rainfall (mm),Sunshine duration daily total (hours),Snow depth daily value (cm),Daily mean air pressure (hPa),Daily average temperature (C),Daily mean relative humidity (%),Daily maximum air temperature at 2m height (C),Daily minimum air temperature at 2m height (C)
1964-06-10,0.0,15.5,110.0,713.8,3.6,33.0,8.0,-2.6
1964-06-11,0.0,11.2,100.0,715.5,3.5,69.0,7.7,0.5
1964-06-12,0.0,15.2,95.0,715.0,6.4,65.0,12.8,3.1
1964-06-13,0.0,9.9,90.0,711.9,7.4,77.0,9.6,5.2
1964-06-14,15.4,4.3,80.0,709.1,3.6,87.0,7.0,1.8
1964-06-15,8.5,0.0,80.0,709.4,-1.2,99.0,1.8,-2.2
1964-06-16,0.2,0.0,80.0,710.3,0.5,95.0,3.1,-1.8
1964-06-17,0.0,7.1,75.0,709.5,2.6,98.0,5.1,-0.6
1964-06-18,13.2,3.7,70.0,708.5,4.1,86.0,6.8,2.1
1964-06-19,10.7,0.3,60.0,707.5,1.6,97.0,4.8,0.1
1964-06-20,5.1,5.3,60.0,708.2,2.6,99.0,5.0,0.2
1964-06-21,11.7,0.4,50.0,708.5,1.1,98.0,3.8,-0.4
1964-06-22,0.2,2.6,50.0,707.7,1.4,97.0,4.2,-0.8
1964-06-23,4.7,10.4,50.0,709.9,1.7,84.0,5.1,-1.6
1964-06-24,0.1,0.2,45.0,711.3,-0.1,99.0,2.3,-1.3
1964-06-25,0.0,7.4,40.0,710.6,2.0,90.0,4.9,-2.0
1964-06-26,1.2,7.6,40.0,712.3,4.0,82.0,7.5,1.7
1964-06-27,10.5,0.4,35.0,713.1,2.9,97.0,8.5,1.7
1964-06-28,17.2,0.3,0.0,713.8,2.8,99.0,4.3,1.6
1964-06-29,6.8,0.6,0.0,711.7,0.2,100.0,4.0,-1.6
1964-06-30,0.0,11.3,0.0,711.4,-4.8,82.0,-1.6,-8.9
1964-07-01,1.4,0.1,0.0,711.3,-1.2,100.0,0.0,-4.5
1964-07-02,0.0,9.4,0.0,712.1,-1.4,81.0,0.0,-4.6
1964-07-03,0.0,14.9,0.0,712.1,3.0,56.0,7.0,-1.2
1964-07-04,16.0,1.6,0.0,709.3,0.7,99.0,4.8,-1.0
1964-07-05,2.0,3.7,5.0,706.5,-1.3,98.0,1.1,-2.6
1964-07-06,0.0,5.4,0.0,707.9,-1.6,97.0,0.0,-4.0
1964-07-07,0.0,9.8,0.0,709.7,1.0,96.0,3.5,-2.0
1964-07-08,0.0,14.6,0.0,709.9,4.6,85.0,9.0,-0.1
1964-07-09,46.1,7.7,0.0,708.1,2.5,91.0,6.4,0.0
1964-07-10,26.9,0.0,6.0,705.0,-4.9,100.0,0.0,-5.8
1964-07-11,4.3,0.4,24.0,707.8,-4.0,100.0,-2.7,-6.8
1964-07-12,0.0,8.1,20.0,711.0,1.2,88.0,5.1,-4.2
1964-07-13,0.0,8.9,15.0,715.3,3.7,88.0,7.3,1.3
1964-07-14,1.0,6.1,10.0,718.6,4.1,86.0,7.4,2.1
1964-07-15,0.0,10.7,0.0,721.0,4.6,76.0,8.6,2.7
1964-07-16,0.0,8.0,0.0,721.8,6.0,86.0,8.5,3.6
1964-07-17,4.4,2.4,0.0,721.3,6.0,99.0,7.3,4.4
1964-07-18,0.0,11.9,0.0,719.5,7.7,79.0,13.7,4.5
1964-07-19,0.1,9.2,0.0,717.4,7.7,80.0,10.9,5.7
1964-07-20,0.7,6.9,0.0,717.0,7.6,71.0,10.0,5.7
1964-07-21,5.9,3.1,0.0,716.2,7.4,76.0,10.5,5.8
1964-07-22,5.2,2.1,0.0,715.1,4.0,96.0,6.9,2.9
1964-07-23,4.5,0.0,0.0,713.7,1.4,99.0,3.4,0.6
1964-07-24,0.0,8.7,0.0,714.5,1.2,86.0,4.0,-0.4
1964-07-25,0.0,12.0,0.0,715.8,4.4,56.0,9.6,-0.1
1964-07-26,0.0,14.8,0.0,716.5,7.9,38.0,12.4,4.9
1964-07-27,1.8,7.6,0.0,713.5,5.8,83.0,9.3,4.4
1964-07-28,17.5,1.6,0.0,711.5,3.2,97.0,6.5,2.4
1964-07-29,0.1,0.9,0.0,712.9,1.9,99.0,4.4,0.9
1964-07-30,0.5,1.2,0.0,715.1,3.5,97.0,5.3,1.1
1964-07-31,0.0,9.1,0.0,715.1,4.7,92.0,8.0,3.5
1964-08-01,8.1,1.3,0.0,711.3,2.8,98.0,4.1,2.0
1964-08-02,23.7,0.0,0.0,706.5,-0.4,100.0,2.5,-1.7
1964-08-03,0.0,1.8,0.0,710.7,-1.8,100.0,-0.4,-3.3
1964-08-04,0.0,10.3,0.0,714.2,2.7,89.0,6.1,-3.6
1964-08-05,0.0,10.5,0.0,713.8,3.2,78.0,6.0,0.8
1964-08-06,0.0,11.3,0.0,712.5,5.3,84.0,8.5,1.1
1964-08-07,13.5,7.7,0.0,710.7,6.0,90.0,8.4,4.2
1964-08-08,16.3,0.0,0.0,706.6,-0.6,99.0,6.1,-2.6
1964-08-09,5.1,0.0,1.0,704.3,-2.0,100.0,-0.8,-3.2
1964-08-10,7.6,0.0,1.0,705.4,-3.4,100.0,-1.8,-4.5
1964-08-11,0.4,0.1,6.0,706.5,-2.7,100.0,-1.2,-4.1
1964-08-12,23.7,0.5,5.0,702.9,-2.4,98.0,-0.6,-3.3
1964-08-13,4.3,3.7,25.0,704.2,-1.7,98.0,-0.3,-3.8
1964-08-14,0.0,5.0,22.0,707.5,0.9,96.0,2.3,-1.8
1964-08-15,3.6,4.0,18.0,708.3,0.8,83.0,4.2,-1.7
1964-08-16,0.0,6.7,12.0,711.7,2.9,94.0,5.9,-0.7
1964-08-17,0.0,12.9,8.0,709.5,5.6,65.0,9.6,2.5
1964-08-18,12.3,5.4,0.0,702.6,0.6,99.0,6.6,-2.9
1964-08-19,0.2,2.3,3.0,703.5,-1.8,99.0,-0.6,-3.0
1964-08-20,0.0,2.3,3.0,707.4,-1.4,100.0,-0.4,-3.6
1964-08-21,7.4,5.9,2.0,708.6,1.5,92.0,3.6,-0.9
1964-08-22,24.5,0.0,1.0,707.9,-0.5,100.0,1.9,-1.7
1964-08-23,0.0,5.4,10.0,712.7,-0.6,96.0,1.9,-2.6
1964-08-24,0.0,12.4,5.0,715.3,2.6,37.0,5.5,-1.8
1964-08-25,0.0,12.0,0.0,717.3,7.0,42.0,12.9,2.4
1964-08-26,0.0,13.5,0.0,718.9,10.4,43.0,14.4,7.3
1964-08-27,0.0,13.3,0.0,719.7,10.6,49.0,13.5,9.4
1964-08-28,0.5,9.3,0.0,718.9,8.8,85.0,11.9,7.8
1964-08-29,46.8,7.7,0.0,715.1,5.6,86.0,9.6,3.2
1964-08-30,1.7,0.0,16.0,712.9,-3.0,80.0,3.2,-4.1
1964-08-31,0.0,11.3,15.0,713.8,-1.8,44.0,1.9,-4.8
1964-09-01,0.0,9.4,10.0,714.2,-3.2,48.0,-1.5,-4.5
1964-09-02,0.0,12.9,8.0,713.5,1.7,45.0,5.1,-2.8
1964-09-03,0.0,9.4,0.0,712.7,2.8,78.0,4.8,1.4
1964-09-04,0.0,12.2,0.0,712.7,3.8,69.0,8.9,0.9
1964-09-05,4.4,5.4,0.0,712.6,4.1,78.0,7.3,2.8
1964-09-06,23.5,1.2,0.0,708.9,0.1,100.0,3.2,-1.7
1964-09-07,5.1,0.0,20.0,708.2,-3.0,100.0,-0.8,-3.9
1964-09-08,7.8,1.6,23.0,711.0,-1.0,100.0,0.0,-4.6
1964-09-09,0.0,0.4,20.0,713.7,0.4,97.0,2.5,-1.9
1964-09-10,0.0,12.1,10.0,715.4,3.8,58.0,5.9,-0.4
1964-09-11,0.0,12.4,0.0,716.1,5.3,61.0,8.1,4.1
1964-09-12,8.6,1.1,0.0,715.5,3.0,91.0,4.8,2.2
1964-09-13,0.0,11.4,0.0,715.3,4.3,77.0,6.9,0.8
1964-09-14,0.0,11.9,0.0,715.5,5.6,76.0,8.5,3.0
1964-09-15,0.0,11.7,0.0,716.5,6.7,66.0,10.2,4.2
1964-09-16,5.1,9.3,0.0,713.1,7.3,58.0,9.4,6.0
1964-09-17,2.2,3.2,0.0,708.7,-0.1,99.0,6.8,-1.9
1964-09-18,4.5,0.4,1.0,707.7,-4.4,100.0,-1.9,-5.1
1964-09-19,0.0,4.4,3.0,709.1,-3.2,99.0,-1.5,-5.1
1964-09-20,23.5,0.8,0.0,706.6,-3.0,97.0,-1.2,-3.6
1964-09-21,50.9,0.0,25.0,706.2,-9.2,99.0,-3.6,-9.4
1964-09-22,3.5,4.1,80.0,710.7,-9.0,91.0,-8.6,-11.0
1964-09-23,0.0,11.6,75.0,713.1,-2.7,43.0,0.1,-8.6
1964-09-24,0.0,11.5,70.0,713.5,3.2,40.0,4.9,0.1
1964-09-25,0.0,11.4,55.0,716.3,5.8,8.0,7.7,3.2
1964-09-26,0.0,10.4,40.0,715.4,4.5,35.0,8.4,3.2
1964-09-27,4.8,0.7,30.0,711.8,1.8,69.0,5.0,-0.7
1964-09-28,0.0,7.7,20.0,712.9,0.4,80.0,4.4,-0.9
1964-09-29,0.0,11.1,18.0,714.5,3.2,60.0,5.4,0.3
1964-09-30,0.0,11.0,16.0,713.4,3.3,40.0,5.9,1.1
1964-10-01,0.0,10.9,15.0,713.9,2.5,79.0,6.0,1.5
1964-10-02,0.0,7.7,0.0,713.8,1.6,86.0,3.9,0.4
1964-10-03,0.0,3.0,0.0,714.5,1.2,95.0,3.7,0.5
1964-10-04,0.2,5.8,0.0,715.1,1.4,85.0,3.3,0.3
1964-10-05,4.9,0.3,0.0,715.1,0.2,97.0,2.3,-0.4
1964-10-06,0.0,4.5,1.0,714.5,0.5,86.0,2.9,-1.2
1964-10-07,0.1,9.2,0.0,705.4,0.6,67.0,2.5,-1.7
1964-10-08,77.7,0.0,0.0,688.3,-5.5,100.0,0.1,-7.7
1964-10-09,23.4,2.4,84.0,685.4,-8.2,92.0,-6.6,-10.0
1964-10-10,7.2,2.1,90.0,690.5,-6.6,92.0,-5.7,-8.0
1964-10-11,0.0,6.5,80.0,693.0,-6.6,90.0,-5.4,-10.0
1964-10-12,23.6,0.2,80.0,692.5,-7.3,92.0,-4.8,-8.4
1964-10-13,11.0,0.0,100.0,690.3,-10.0,92.0,-7.4,-11.0
1964-10-14,0.9,2.0,110.0,693.0,-8.6,70.0,-6.8,-10.6
1964-10-15,6.4,1.6,105.0,696.7,-7.1,89.0,-2.9,-9.7
1964-10-16,2.9,3.5,105.0,701.9,-8.0,83.0,-6.6,-10.3
1964-10-17,14.6,0.1,103.0,704.6,-10.5,99.0,-8.0,-11.0
1964-10-18,49.0,0.0,110.0,705.9,-10.6,100.0,-10.0,-11.3
1964-10-19,24.1,0.0,150.0,707.8,-10.6,99.0,-10.0,-11.9
1964-10-20,5.1,0.6,175.0,706.6,-9.0,99.0,-8.2,-10.9
1964-10-21,12.1,0.2,180.0,703.5,-7.1,100.0,-5.9,-9.0
1964-10-22,6.2,0.0,170.0,700.2,-6.0,100.0,-5.7,-7.3
1964-10-23,12.3,0.0,170.0,692.1,-6.8,92.0,-5.8,-7.0
1964-10-24,6.2,0.4,180.0,692.6,-11.8,99.0,-7.0,-12.6
1964-10-25,0.6,0.7,185.0,701.8,-10.4,97.0,-8.7,-12.1
1964-10-26,0.0,6.1,185.0,701.8,-6.0,94.0,-3.0,-10.6
1964-10-27,0.0,5.5,180.0,707.9,-4.8,80.0,-3.2,-6.4
1964-10-28,0.0,5.8,180.0,711.5,-3.8,90.0,-2.6,-5.6
1964-10-29,0.0,2.6,180.0,713.4,-3.0,83.0,-2.2,-4.0
1964-10-30,0.0,9.4,170.0,712.6,-3.3,74.0,-1.2,-4.4
1964-10-31,0.0,8.8,170.0,710.1,-5.4,81.0,-3.5,-6.2
1964-11-01,0.0,4.5,170.0,709.4,-7.3,95.0,-3.4,-8.0
1964-11-02,0.2,0.0,170.0,705.0,-8.7,97.0,-6.3,-9.8
1964-11-03,0.0,0.3,170.0,702.9,-7.8,80.0,-6.3,-10.6
1964-11-04,0.0,9.3,170.0,702.1,-5.7,66.0,-4.8,-7.7
1964-11-05,0.0,9.2,160.0,699.9,-8.5,69.0,-4.3,-10.4
1964-11-06,0.0,9.1,160.0,704.3,-4.1,32.0,-2.8,-9.4
1964-11-07,0.0,9.3,150.0,706.1,-5.2,38.0,-3.6,-6.4
1964-11-08,0.1,4.1,140.0,704.7,-2.0,74.0,-0.1,-5.4
1964-11-09,0.0,8.1,140.0,701.3,-3.1,84.0,-0.4,-4.7
1964-11-10,0.0,2.8,135.0,705.3,-3.4,85.0,-2.2,-3.9
1964-11-11,0.4,0.0,130.0,705.4,-4.7,100.0,-3.0,-5.3
1964-11-12,3.3,3.0,130.0,705.3,-7.8,95.0,-5.0,-10.6
1964-11-13,11.4,0.0,130.0,705.0,-9.6,95.0,-7.3,-11.3
1964-11-14,12.3,0.0,140.0,704.7,-3.4,99.0,-1.6,-10.4
1964-11-15,4.0,4.6,150.0,701.7,-6.7,88.0,-0.9,-9.9
1964-11-16,23.8,0.0,150.0,701.8,-6.5,100.0,-4.7,-10.5
1964-11-17,44.5,0.0,160.0,703.5,-5.0,100.0,-4.0,-5.6
1964-11-18,16.8,0.1,180.0,706.3,-5.9,100.0,-5.2,-7.0
1964-11-19,13.0,0.0,190.0,710.1,-4.6,100.0,-3.4,-6.8
1964-11-20,2.4,0.7,200.0,710.2,-5.6,93.0,-3.0,-8.6
1964-11-21,2.0,0.1,200.0,708.9,-5.8,93.0,-3.0,-8.2
1964-11-22,0.0,7.0,200.0,708.2,-7.8,75.0,-6.0,-9.2
1964-11-23,0.0,8.7,200.0,707.8,-7.2,77.0,-6.4,-7.8
1964-11-24,1.3,2.2,200.0,711.7,-3.8,92.0,-1.1,-7.9
1964-11-25,0.7,0.0,190.0,715.0,-2.4,99.0,-0.8,-2.7
1964-11-26,0.0,8.2,190.0,713.3,-2.3,78.0,-0.2,-3.1
1964-11-27,0.0,6.3,180.0,705.0,-5.2,86.0,-2.7,-6.4
1964-11-28,7.3,0.0,180.0,693.1,-7.5,95.0,-6.1,-8.8
1964-11-29,8.3,0.0,192.0,685.9,-10.7,98.0,-7.5,-12.3
1964-11-30,2.7,7.4,200.0,687.7,-13.1,93.0,-10.4,-14.2
1964-12-01,0.1,6.9,190.0,687.7,-15.3,69.0,-12.8,-16.6
1964-12-02,0.0,3.0,185.0,692.3,-13.9,58.0,-13.0,-15.9
1964-12-03,13.5,3.2,180.0,687.9,-15.2,88.0,-12.5,-17.0
1964-12-04,41.3,0.0,190.0,683.9,-20.0,100.0,-17.0,-21.2
1964-12-05,30.1,0.0,240.0,690.5,-18.8,98.0,-18.3,-20.3
1964-12-06,20.6,0.0,280.0,699.1,-10.1,100.0,-8.7,-18.9
1964-12-07,0.0,8.1,290.0,709.5,-6.9,76.0,-6.0,-8.7
1964-12-08,0.0,8.3,290.0,714.7,-3.8,55.0,-3.0,-6.0
1964-12-09,0.0,7.4,290.0,714.5,-1.2,37.0,-1.0,-3.6
1964-12-10,0.0,8.1,280.0,709.1,-1.8,29.0,-0.7,-4.4
1964-12-11,0.0,4.1,280.0,707.0,-4.6,37.0,-0.9,-6.2
1964-12-12,0.0,8.2,275.0,708.5,-5.3,41.0,-4.1,-6.8
1964-12-13,0.0,3.5,270.0,705.0,-3.0,45.0,-2.0,-5.2
1964-12-14,0.0,2.4,260.0,703.3,-3.0,54.0,-1.8,-4.2
1964-12-15,0.0,6.8,255.0,698.9,-6.4,70.0,-2.2,-7.4
1964-12-16,0.0,0.0,255.0,697.4,-5.7,85.0,-5.3,-7.8
1964-12-17,0.2,0.0,250.0,701.3,-5.5,86.0,-4.3,-6.3
1964-12-18,0.0,6.6,245.0,700.2,-6.3,63.0,-4.7,-7.1
1964-12-19,3.8,0.0,245.0,692.7,-7.5,95.0,-5.4,-9.9
1964-12-20,0.4,7.3,245.0,694.7,-7.8,88.0,-6.8,-9.8
1964-12-21,0.1,0.7,240.0,696.6,-9.3,87.0,-8.2,-9.8
1964-12-22,0.0,7.6,240.0,703.3,-8.8,71.0,-8.2,-10.2
1964-12-23,0.0,7.8,240.0,705.9,-6.6,44.0,-3.8,-9.8
1964-12-24,0.0,7.2,240.0,702.1,-7.3,50.0,-5.5,-7.8
1964-12-25,0.3,6.4,235.0,693.4,-10.8,65.0,-7.5,-11.6
1964-12-26,5.9,0.0,230.0,686.3,-20.5,98.0,-11.6,-22.2
1964-12-27,0.0,0.5,230.0,680.1,-17.2,85.0,-16.0,-22.2
1964-12-28,1.2,0.0,230.0,680.2,-13.2,89.0,-11.9,-16.5
1964-12-29,0.9,0.3,230.0,688.5,-19.8,94.0,-13.6,-22.0
1964-12-30,0.0,1.0,230.0,699.5,-10.8,69.0,-8.1,-21.9
1964-12-31,0.0,5.8,230.0,703.0,-4.9,40.0,-3.5,-8.1
1965-01-01,1.3,0.0,230.0,695.7,-6.3,56.0,-3.1,-9.4
1965-01-02,39.6,0.0,230.0,687.9,-13.4,99.0,-7.8,-14.8
1965-01-03,53.0,0.0,337.0,687.0,-18.4,97.0,-14.7,-19.1
1965-01-04,16.7,0.0,440.0,693.3,-19.2,98.0,-17.3,-20.0
1965-01-05,0.0,4.7,445.0,706.2,-13.8,54.0,-11.4,-19.0
1965-01-06,7.0,0.0,440.0,706.6,-10.8,79.0,-9.9,-15.7
1965-01-07,8.2,0.0,430.0,704.3,-10.1,99.0,-9.3,-11.0
1965-01-08,1.2,0.0,438.0,701.5,-7.7,99.0,-5.9,-9.6
1965-01-09,7.0,0.1,435.0,696.7,-12.2,98.0,-6.5,-14.8
1965-01-10,15.5,0.0,420.0,699.9,-10.8,99.0,-10.0,-14.2
1965-01-11,0.0,7.3,433.0,705.5,-3.8,83.0,-1.9,-11.8
1965-01-12,0.1,6.2,430.0,701.3,-6.1,72.0,-1.8,-8.2
1965-01-13,0.0,2.1,425.0,700.1,-8.6,79.0,-5.5,-10.2
1965-01-14,3.2,3.6,400.0,699.4,-12.6,84.0,-7.4,-15.3
1965-01-15,1.0,1.6,405.0,698.6,-13.2,53.0,-11.5,-16.8
1965-01-16,0.9,6.7,400.0,699.4,-12.4,78.0,-9.3,-17.5
1965-01-17,5.9,0.1,395.0,693.7,-6.8,98.0,-4.1,-9.3
1965-01-18,6.4,0.3,390.0,683.9,-16.5,90.0,-8.3,-17.3
1965-01-19,19.1,0.0,392.0,677.9,-17.6,98.0,-15.4,-18.8
1965-01-20,2.0,7.1,405.0,675.9,-14.6,84.0,-11.9,-19.6
1965-01-21,3.8,0.0,400.0,684.1,-12.6,99.0,-11.7,-13.2
1965-01-22,4.3,0.0,400.0,689.9,-12.9,97.0,-10.7,-14.4
1965-01-23,8.9,0.0,400.0,698.1,-14.4,99.0,-13.0,-14.9
1965-01-24,1.9,8.4,410.0,702.7,-13.2,57.0,-12.0,-14.6
1965-01-25,4.6,0.6,405.0,699.0,-10.2,99.0,-9.4,-13.6
1965-01-26,1.5,4.1,408.0,691.9,-15.0,99.0,-10.4,-16.3
1965-01-27,1.1,0.3,400.0,689.5,-12.5,84.0,-10.0,-16.8
1965-01-28,0.0,0.4,400.0,692.9,-9.1,83.0,-8.2,-10.2
1965-01-29,0.4,6.7,400.0,696.7,-6.8,73.0,-5.7,-10.0
1965-01-30,0.2,0.0,395.0,697.9,-3.9,86.0,-2.8,-7.8
1965-01-31,5.4,2.2,380.0,700.9,-5.2,88.0,-2.8,-5.9
1965-02-01,19.0,0.0,385.0,700.7,-13.6,98.0,-5.8,-17.6
1965-02-02,5.9,4.8,405.0,706.1,-19.3,78.0,-17.6,-21.2
1965-02-03,3.7,4.1,405.0,704.1,-17.3,70.0,-15.4,-19.4
1965-02-04,6.1,0.7,400.0,702.1,-17.9,93.0,-17.0,-18.5
1965-02-05,20.1,0.0,407.0,696.9,-16.1,99.0,-15.5,-18.1
1965-02-06,17.4,0.1,425.0,699.4,-18.4,98.0,-15.8,-19.0
1965-02-07,28.3,0.0,440.0,698.2,-15.4,99.0,-14.2,-19.3
1965-02-08,37.6,0.0,460.0,689.3,-20.9,99.0,-13.1,-23.8
1965-02-09,8.0,0.0,496.0,691.5,-25.2,98.0,-23.8,-26.0
1965-02-10,5.4,9.2,490.0,697.0,-16.6,72.0,-15.3,-26.0
1965-02-11,1.8,6.4,495.0,699.4,-14.8,77.0,-13.7,-17.8
1965-02-12,0.6,9.6,498.0,701.1,-13.0,55.0,-11.3,-14.0
1965-02-13,11.7,0.2,490.0,695.5,-12.4,100.0,-10.4,-14.5
1965-02-14,31.1,0.0,500.0,691.5,-18.1,98.0,-12.8,-19.5
1965-02-15,32.0,0.0,526.0,691.8,-21.2,98.0,-19.5,-22.3
1965-02-16,11.1,0.1,540.0,690.2,-23.2,98.0,-20.2,-23.6
1965-02-17,0.7,1.0,550.0,690.7,-24.3,99.0,-22.3,-25.2
1965-02-18,3.0,0.0,550.0,694.7,-18.8,98.0,-17.0,-25.2
1965-02-19,1.2,0.0,550.0,695.9,-17.0,94.0,-15.8,-18.7
1965-02-20,0.0,5.4,550.0,695.0,-17.4,84.0,-15.1,-18.7
1965-02-21,0.0,8.5,540.0,697.8,-15.9,61.0,-13.0,-18.0
1965-02-22,0.0,10.0,540.0,698.1,-14.3,36.0,-13.1,-16.6
1965-02-23,0.0,10.3,540.0,696.3,-12.6,67.0,-10.9,-13.6
1965-02-24,0.0,10.6,535.0,693.4,-13.4,57.0,-10.4,-15.0
1965-02-25,0.0,9.6,530.0,692.5,-16.9,88.0,-15.0,-17.4
1965-02-26,0.5,10.3,530.0,689.0,-15.0,54.0,-12.0,-17.9
1965-02-27,6.7,0.0,530.0,688.7,-19.6,98.0,-16.0,-20.6
1965-02-28,0.0,9.4,530.0,690.9,-13.6,71.0,-11.0,-19.3
1965-03-01,0.0,0.7,525.0,685.7,-10.6,83.0,-10.0,-14.1
1965-03-02,10.5,5.0,525.0,679.0,-11.9,95.0,-6.1,-16.5
1965-03-03,0.2,0.6,535.0,680.5,-22.4,98.0,-16.5,-23.2
1965-03-04,0.0,6.2,530.0,685.8,-16.0,63.0,-14.8,-23.2
1965-03-05,13.3,0.0,530.0,687.8,-15.9,84.0,-12.1,-17.3
1965-03-06,10.3,0.0,550.0,693.0,-16.9,98.0,-15.1,-17.6
1965-03-07,0.6,1.7,570.0,697.5,-18.0,94.0,-16.4,-19.3
1965-03-08,0.0,9.9,560.0,698.6,-19.2,38.0,-17.1,-20.8
1965-03-09,0.0,10.1,560.0,700.2,-16.7,48.0,-15.4,-19.3
1965-03-10,0.0,10.2,560.0,704.7,-10.3,25.0,-8.4,-16.0
1965-03-11,0.0,10.1,545.0,706.9,-7.8,20.0,-5.6,-9.9
1965-03-12,0.0,10.6,540.0,704.9,-8.6,18.0,-6.3,-10.5
1965-03-13,0.0,10.1,510.0,705.3,-7.8,71.0,-6.2,-9.9
1965-03-14,0.0,9.7,490.0,706.1,-8.2,80.0,-6.6,-9.0
1965-03-15,0.0,6.6,480.0,706.7,-6.8,82.0,-4.9,-9.4
1965-03-16,3.4,0.0,460.0,703.4,-8.8,89.0,-6.0,-10.6
1965-03-17,0.0,9.7,460.0,699.1,-8.0,56.0,-6.0,-11.8
1965-03-18,0.0,7.3,450.0,694.3,-8.0,71.0,-5.1,-8.9
1965-03-19,5.6,0.0,440.0,697.1,-9.7,96.0,-6.7,-11.1
1965-03-20,2.7,3.6,435.0,700.3,-9.0,77.0,-7.5,-11.9
1965-03-21,21.3,0.0,430.0,698.6,-6.0,100.0,-4.3,-7.5
1965-03-22,8.3,0.6,440.0,698.3,-9.0,96.0,-7.2,-9.7
1965-03-23,5.5,3.5,445.0,693.4,-7.2,94.0,-5.6,-9.2
1965-03-24,10.0,0.0,445.0,695.1,-8.8,100.0,-7.8,-9.4
1965-03-25,5.8,0.3,450.0,700.3,-12.0,96.0,-8.2,-13.8
1965-03-26,29.0,0.0,450.0,700.3,-9.8,99.0,-7.0,-13.3
1965-03-27,28.0,0.1,465.0,710.5,-9.0,97.0,-6.9,-11.4
1965-03-28,1.7,0.0,490.0,715.5,-5.4,98.0,-4.3,-7.6
1965-03-29,0.0,11.6,470.0,715.4,-3.3,33.0,-2.3,-8.4
1965-03-30,24.0,10.7,450.0,710.1,-4.8,73.0,0.2,-7.0
1965-03-31,0.0,11.9,460.0,708.5,-9.2,54.0,-6.3,-13.2
1965-04-01,0.0,12.2,460.0,711.1,-6.6,23.0,-5.1,-9.4
1965-04-02,0.0,11.9,440.0,712.7,-6.2,37.0,-4.1,-7.2
1965-04-03,0.0,12.3,425.0,710.5,-6.5,57.0,-3.9,-8.1
1965-04-04,0.0,7.2,420.0,705.7,-6.5,87.0,-4.3,-7.9
1965-04-05,0.0,11.0,400.0,703.1,-5.6,75.0,-1.9,-7.1
1965-04-06,5.0,9.0,390.0,702.9,-5.5,72.0,-2.3,-6.7
1965-04-07,2.3,2.6,380.0,701.4,-5.6,94.0,-3.7,-7.2
1965-04-08,21.0,2.4,370.0,696.5,-7.0,91.0,-3.3,-8.0
1965-04-09,18.4,0.0,385.0,695.7,-10.1,99.0,-8.0,-10.6
1965-04-10,0.0,9.7,395.0,698.5,-8.4,73.0,-5.6,-10.8
1965-04-11,19.1,0.0,390.0,697.8,-8.3,100.0,-6.0,-9.6
1965-04-12,6.7,1.2,410.0,699.0,-11.0,98.0,-9.5,-11.6
1965-04-13,18.7,0.3,410.0,696.2,-12.0,99.0,-10.1,-12.7
1965-04-14,6.7,0.0,440.0,699.7,-12.7,92.0,-11.0,-13.6
1965-04-15,17.2,8.1,450.0,699.3,-10.2,80.0,-8.8,-14.8
1965-04-16,44.5,0.0,465.0,698.2,-8.8,99.0,-6.1,-10.7
1965-04-17,14.4,4.2,505.0,698.6,-8.4,89.0,-4.8,-12.7
1965-04-18,13.1,0.2,510.0,691.0,-10.7,99.0,-4.8,-12.3
1965-04-19,19.2,4.9,525.0,687.4,-10.4,96.0,-7.3,-14.0
1965-04-20,36.2,0.0,530.0,685.3,-13.4,99.0,-10.0,-15.4
1965-04-21,54.1,0.0,590.0,687.9,-12.5,99.0,-12.0,-13.0
1965-04-22,23.0,0.0,650.0,690.6,-9.8,99.0,-7.2,-12.2
1965-04-23,9.5,1.5,660.0,692.7,-10.6,99.0,-9.3,-11.2
1965-04-24,8.0,2.3,660.0,695.9,-9.8,99.0,-8.2,-11.5
1965-04-25,14.0,1.6,665.0,696.3,-11.0,91.0,-8.0,-12.5
1965-04-26,11.7,0.0,665.0,694.9,-9.1,99.0,-8.0,-13.5
1965-04-27,5.6,0.0,675.0,687.4,-12.1,98.0,-8.0,-13.6
1965-04-28,8.4,3.6,675.0,689.9,-12.5,96.0,-9.8,-13.7
1965-04-29,10.4,0.7,670.0,696.1,-12.2,99.0,-11.1,-13.9
1965-04-30,0.5,3.2,680.0,702.3,-9.3,90.0,-5.6,-12.2
1965-05-01,0.0,7.5,665.0,704.2,-6.9,90.0,-5.3,-9.8
1965-05-02,1.1,11.1,650.0,703.3,-2.0,82.0,1.1,-6.6
1965-05-03,0.7,1.2,650.0,703.4,-4.4,96.0,-0.8,-5.6
1965-05-04,16.4,1.3,640.0,701.8,-4.4,94.0,-0.1,-7.0
1965-05-05,21.5,0.1,640.0,697.0,-8.8,99.0,-7.0,-9.0
1965-05-06,26.7,0.0,660.0,701.1,-9.0,99.0,-7.4,-10.3
1965-05-07,20.0,1.3,675.0,704.2,-6.9,98.0,-5.0,-10.0
1965-05-08,14.3,0.0,680.0,707.7,-5.1,100.0,-3.2,-6.0
1965-05-09,30.7,3.4,695.0,707.4,-2.8,97.0,-0.4,-4.8
1965-05-10,27.5,0.1,705.0,701.3,-9.1,99.0,-3.6,-9.8
1965-05-11,5.3,0.3,730.0,703.7,-9.9,99.0,-9.5,-11.0
