trip_id	stop_sequence	route_short_name	arrival_time	departure_time	stop_id	stop_name	stop_lat	stop_lon
127951	5	ICE 4	09:51:00	09:51:00	331100	Frankfurt(M) Flughafen Fernbf	50.053165	8.570185
1504366	0	ICE 4	15:23:00	15:23:00	256079	Stuttgart Hbf	48.784084	9.181635
1504366	1	ICE 4	16:01:00	16:04:00	231513	Mannheim Hbf	49.479355	8.468921
1504366	2	ICE 4	16:35:00	16:41:00	331100	Frankfurt(M) Flughafen Fernbf	50.053165	8.570185
1504366	3	ICE 4	16:52:00	16:58:00	226724	Frankfurt(Main)Hbf	50.10668	8.662828
1504366	4	ICE 4	19:12:00	19:15:00	358581	Hannover Hbf	52.376762	9.741021
1504366	5	ICE 4	20:30:00	20:33:00	566864	Hamburg Hbf	53.55274	10.006905
1504366	6	ICE 4	20:36:00	20:38:00	4291	Hamburg Dammtor	53.560757	9.989569
1504366	7	ICE 4	21:22:00	21:24:00	283667	Neumünster	54.075672	9.979839
1504366	8	ICE 4	21:41:00	21:41:00	151355	Hauptbahnhof A1	54.315235	10.131234
1572492	0	ICE 41	07:08:00	07:08:00	226724	Frankfurt(Main)Hbf	50.10668	8.662828
1572492	1	ICE 41	07:20:00	07:23:00	331100	Frankfurt(M) Flughafen Fernbf	50.053165	8.570185
1572492	2	ICE 41	08:14:00	08:17:00	142917	Köln Messe/Deutz Gl.11-12	50.941723	6.974067
1572492	3	ICE 41	08:38:00	08:40:00	114748	Düsseldorf Hbf	51.219963	6.794319
1572492	4	ICE 41	08:52:00	08:54:00	304729	Duisburg Hbf	51.429787	6.775903
1572492	5	ICE 41	09:05:00	09:05:00	389780	Essen Hbf	51.451355	7.014793
543487	0	ICE 41	14:47:00	14:47:00	174809	München Hbf	48.140232	11.558335
543487	1	ICE 41	15:54:00	15:57:00	440478	Nürnberg Hbf	49.445618	11.082989
543487	2	ICE 41	16:52:00	16:54:00	498884	Würzburg Hbf	49.801796	9.93578
543487	3	ICE 41	17:32:00	17:33:00	147159	Aschaffenburg Hbf	49.980556	9.143697
543487	4	ICE 41	18:04:00	18:09:00	226724	Frankfurt(Main)Hbf	50.10668	8.662828
543487	5	ICE 41	18:20:00	18:23:00	331100	Frankfurt(M) Flughafen Fernbf	50.053165	8.570185
543487	6	ICE 41	19:00:00	19:01:00	54877	Siegburg/Bonn	50.793915	7.203026
543487	7	ICE 41	19:15:00	19:17:00	142917	Köln Messe/Deutz Gl.11-12	50.941723	6.974067
543487	8	ICE 41	19:36:00	19:38:00	114748	Düsseldorf Hbf	51.219963	6.794319
543487	9	ICE 41	19:49:00	19:51:00	304729	Duisburg Hbf	51.429787	6.775903
543487	10	ICE 41	20:02:00	20:06:00	389780	Essen Hbf	51.451355	7.014793
543487	11	ICE 41	20:39:00	20:39:00	348555	Dortmund Hbf	51.517895	7.45929
1082834	0	ICE 41	05:53:00	05:53:00	174809	München Hbf	48.140232	11.558335
1082834	1	ICE 41	06:55:00	07:03:00	440478	Nürnberg Hbf	49.445618	11.082989
1082834	2	ICE 41	07:54:00	07:55:00	498884	Würzburg Hbf	49.801796	9.93578
1082834	3	ICE 41	08:32:00	08:33:00	147159	Aschaffenburg Hbf	49.980556	9.143697
1082834	4	ICE 41	09:04:00	09:09:00	226724	Frankfurt(Main)Hbf	50.10668	8.662828
1082834	5	ICE 41	09:20:00	09:23:00	331100	Frankfurt(M) Flughafen Fernbf	50.053165	8.570185
1082834	6	ICE 41	10:00:00	10:01:00	54877	Siegburg/Bonn	50.793915	7.203026
1082834	7	ICE 41	10:15:00	10:17:00	142917	Köln Messe/Deutz Gl.11-12	50.941723	6.974067
1082834	8	ICE 41	10:38:00	10:40:00	114748	Düsseldorf Hbf	51.219963	6.794319
1082834	9	ICE 41	10:52:00	10:54:00	304729	Duisburg Hbf	51.429787	6.775903
1082834	10	ICE 41	11:05:00	11:05:00	389780	Essen Hbf	51.451355	7.014793
459987	0	ICE 41	10:48:00	10:48:00	174809	München Hbf	48.140232	11.558335
459987	1	ICE 41	11:53:00	11:57:00	440478	Nürnberg Hbf	49.445618	11.082989
459987	2	ICE 41	12:52:00	13:00:00	498884	Würzburg Hbf	49.801796	9.93578
459987	3	ICE 41	13:31:00	13:33:00	312275	Fulda	50.554905	9.684169
459987	4	ICE 41	14:01:00	14:03:00	160497	Kassel-Wilhelmshöhe	51.312435	9.448181
459987	5	ICE 41	14:32:00	14:34:00	444861	Warburg(Westf)	51.492954	9.163845
459987	6	ICE 41	14:55:00	14:57:00	312027	Altenbeken	51.766434	8.943319
459987	7	ICE 41	15:08:00	15:10:00	552206	Paderborn Hbf	51.71298	8.740505
459987	8	ICE 41	15:24:00	15:25:00	488146	Lippstadt	51.67069	8.348785
459987	9	ICE 41	15:35:00	15:37:00	512825	Soest	51.57842	8.104589
459987	10	ICE 41	15:51:00	15:56:00	89986	Hamm(Westf)Hbf	51.678078	7.807821
459987	11	ICE 41	16:16:00	16:20:00	348555	Dortmund Hbf	51.517895	7.45929
459987	12	ICE 41	16:35:00	16:37:00	180868	Wanne-Eickel Hbf	51.531258	7.165783
459987	13	ICE 41	16:41:00	16:43:00	38169	Gelsenkirchen Hbf	51.5049	7.102455
459987	14	ICE 41	16:58:00	16:58:00	63791	Oberhausen Hbf	51.474876	6.851588
408115	0	ICE 41	17:51:00	17:51:00	174809	München Hbf	48.140232	11.558335
408115	1	ICE 41	18:56:00	19:03:00	440478	Nürnberg Hbf	49.445618	11.082989
408115	2	ICE 41	19:53:00	19:54:00	498884	Würzburg Hbf	49.801796	9.93578
408115	3	ICE 41	20:32:00	20:33:00	147159	Aschaffenburg Hbf	49.980556	9.143697
408115	4	ICE 41	21:04:00	21:09:00	226724	Frankfurt(Main)Hbf	50.10668	8.662828
408115	5	ICE 41	21:20:00	21:23:00	331100	Frankfurt(M) Flughafen Fernbf	50.053165	8.570185
408115	6	ICE 41	22:14:00	22:17:00	142917	Köln Messe/Deutz Gl.11-12	50.941723	6.974067
408115	7	ICE 41	22:36:00	22:38:00	114748	Düsseldorf Hbf	51.219963	6.794319
408115	8	ICE 41	22:49:00	22:51:00	304729	Duisburg Hbf	51.429787	6.775903
408115	9	ICE 41	23:02:00	23:04:00	389780	Essen Hbf	51.451355	7.014793
408115	10	ICE 41	23:33:00	23:33:00	348555	Dortmund Hbf	51.517895	7.45929
1079720	0	ICE 41	12:47:00	12:47:00	174809	München Hbf	48.140232	11.558335
1079720	1	ICE 41	13:53:00	13:57:00	440478	Nürnberg Hbf	49.445618	11.082989
1079720	2	ICE 41	14:52:00	14:54:00	498884	Würzburg Hbf	49.801796	9.93578
1079720	3	ICE 41	15:32:00	15:33:00	147159	Aschaffenburg Hbf	49.980556	9.143697
1079720	4	ICE 41	16:04:00	16:09:00	226724	Frankfurt(Main)Hbf	50.10668	8.662828
1079720	5	ICE 41	16:20:00	16:23:00	331100	Frankfurt(M) Flughafen Fernbf	50.053165	8.570185
1079720	6	ICE 41	17:14:00	17:17:00	142917	Köln Messe/Deutz Gl.11-12	50.941723	6.974067
1079720	7	ICE 41	17:36:00	17:38:00	114748	Düsseldorf Hbf	51.219963	6.794319
1079720	8	ICE 41	17:49:00	17:51:00	304729	Duisburg Hbf	51.429787	6.775903
1079720	9	ICE 41	18:02:00	18:12:00	389780	Essen Hbf	51.451355	7.014793
1079720	10	ICE 41	18:39:00	18:39:00	348555	Dortmund Hbf	51.517895	7.45929
398952	0	ICE 41	05:38:00	05:38:00	226724	Frankfurt(Main)Hbf	50.10668	8.662828
398952	1	ICE 41	05:49:00	05:52:00	331100	Frankfurt(M) Flughafen Fernbf	50.053165	8.570185
398952	2	ICE 41	06:09:00	06:10:00	112485	Limburg Süd	50.3825	8.096112
398952	3	ICE 41	06:20:00	06:21:00	173833	Montabaur	50.444836	7.825333
398952	4	ICE 41	06:41:00	06:42:00	54877	Siegburg/Bonn	50.793915	7.203026
398952	5	ICE 41	07:05:00	07:14:00	393725	Köln Hbf	50.94303	6.958729
398952	6	ICE 41	07:36:00	07:38:00	114748	Düsseldorf Hbf	51.219963	6.794319
398952	7	ICE 41	07:49:00	07:51:00	304729	Duisburg Hbf	51.429787	6.775903
398952	8	ICE 41	08:02:00	08:02:00	389780	Essen Hbf	51.451355	7.014793
594062	0	ICE 41	15:50:00	15:50:00	174809	München Hbf	48.140232	11.558335
594062	1	ICE 41	16:55:00	16:58:00	440478	Nürnberg Hbf	49.445618	11.082989
594062	2	ICE 41	17:52:00	17:54:00	498884	Würzburg Hbf	49.801796	9.93578
594062	3	ICE 41	18:32:00	18:33:00	147159	Aschaffenburg Hbf	49.980556	9.143697
594062	4	ICE 41	19:04:00	19:09:00	226724	Frankfurt(Main)Hbf	50.10668	8.662828
594062	5	ICE 41	19:20:00	19:23:00	331100	Frankfurt(M) Flughafen Fernbf	50.053165	8.570185
594062	6	ICE 41	19:40:00	19:41:00	112485	Limburg Süd	50.3825	8.096112
594062	7	ICE 41	19:51:00	19:52:00	173833	Montabaur	50.444836	7.825333
594062	8	ICE 41	20:12:00	20:13:00	54877	Siegburg/Bonn	50.793915	7.203026
594062	9	ICE 41	20:27:00	20:30:00	142917	Köln Messe/Deutz Gl.11-12	50.941723	6.974067
594062	10	ICE 41	20:49:00	20:51:00	114748	Düsseldorf Hbf	51.219963	6.794319
594062	11	ICE 41	21:02:00	21:04:00	304729	Duisburg Hbf	51.429787	6.775903
594062	12	ICE 41	21:15:00	21:21:00	389780	Essen Hbf	51.451355	7.014793
594062	13	ICE 41	21:29:00	21:31:00	38169	Gelsenkirchen Hbf	51.5049	7.102455
594062	14	ICE 41	21:59:00	21:59:00	348555	Dortmund Hbf	51.517895	7.45929
167427	0	ICE 41	09:50:00	09:50:00	174809	München Hbf	48.140232	11.558335
167427	1	ICE 41	10:55:00	10:58:00	440478	Nürnberg Hbf	49.445618	11.082989
167427	2	ICE 41	11:52:00	11:54:00	498884	Würzburg Hbf	49.801796	9.93578
167427	3	ICE 41	12:32:00	12:33:00	147159	Aschaffenburg Hbf	49.980556	9.143697
167427	4	ICE 41	13:04:00	13:09:00	226724	Frankfurt(Main)Hbf	50.10668	8.662828
167427	5	ICE 41	13:20:00	13:23:00	331100	Frankfurt(M) Flughafen Fernbf	50.053165	8.570185
167427	6	ICE 41	14:00:00	14:01:00	54877	Siegburg/Bonn	50.793915	7.203026
167427	7	ICE 41	14:15:00	14:17:00	142917	Köln Messe/Deutz Gl.11-12	50.941723	6.974067
167427	8	ICE 41	14:36:00	14:38:00	114748	Düsseldorf Hbf	51.219963	6.794319
167427	9	ICE 41	14:49:00	14:51:00	304729	Duisburg Hbf	51.429787	6.775903
167427	10	ICE 41	15:02:00	15:02:00	389780	Essen Hbf	51.451355	7.014793
366588	0	ICE 41	10:54:00	10:54:00	389780	Essen Hbf	51.451355	7.014793
366588	1	ICE 41	11:06:00	11:07:00	304729	Duisburg Hbf	51.429787	6.775903
366588	2	ICE 41	11:20:00	11:21:00	114748	Düsseldorf Hbf	51.219963	6.794319
366588	3	ICE 41	11:42:00	11:44:00	142917	Köln Messe/Deutz Gl.11-12	50.941723	6.974067
366588	4	ICE 41	12:33:00	12:35:00	331100	Frankfurt(M) Flughafen Fernbf	50.053165	8.570185
366588	5	ICE 41	12:48:00	12:54:00	226724	Frankfurt(Main)Hbf	50.10668	8.662828
366588	6	ICE 41	13:22:00	13:23:00	147159	Aschaffenburg Hbf	49.980556	9.143697
366588	7	ICE 41	14:01:00	14:03:00	498884	Würzburg Hbf	49.801796	9.93578
366588	8	ICE 41	15:00:00	15:03:00	440478	Nürnberg Hbf	49.445618	11.082989
366588	9	ICE 41	16:07:00	16:07:00	174809	München Hbf	48.140232	11.558335
840021	0	ICE 41	17:54:00	17:54:00	389780	Essen Hbf	51.451355	7.014793
840021	1	ICE 41	18:06:00	18:07:00	304729	Duisburg Hbf	51.429787	6.775903
840021	2	ICE 41	18:20:00	18:21:00	114748	Düsseldorf Hbf	51.219963	6.794319
840021	3	ICE 41	18:42:00	18:44:00	142917	Köln Messe/Deutz Gl.11-12	50.941723	6.974067
840021	4	ICE 41	19:33:00	19:35:00	331100	Frankfurt(M) Flughafen Fernbf	50.053165	8.570185
840021	5	ICE 41	19:48:00	19:54:00	226724	Frankfurt(Main)Hbf	50.10668	8.662828
840021	6	ICE 41	20:22:00	20:23:00	147159	Aschaffenburg Hbf	49.980556	9.143697
840021	7	ICE 41	21:01:00	21:03:00	498884	Würzburg Hbf	49.801796	9.93578
840021	8	ICE 41	21:57:00	22:06:00	440478	Nürnberg Hbf	49.445618	11.082989
840021	9	ICE 41	22:39:00	22:40:00	158574	Ingolstadt Hbf	48.74454	11.437337
840021	10	ICE 41	23:18:00	23:18:00	174809	München Hbf	48.140232	11.558335
1200678	0	ICE 41	12:51:00	12:51:00	389780	Essen Hbf	51.451355	7.014793
1200678	1	ICE 41	13:04:00	13:07:00	304729	Duisburg Hbf	51.429787	6.775903
1200678	2	ICE 41	13:21:00	13:22:00	114748	Düsseldorf Hbf	51.219963	6.794319
1200678	3	ICE 41	13:42:00	13:44:00	142917	Köln Messe/Deutz Gl.11-12	50.941723	6.974067
1200678	4	ICE 41	14:33:00	14:35:00	331100	Frankfurt(M) Flughafen Fernbf	50.053165	8.570185
1200678	5	ICE 41	14:48:00	14:54:00	226724	Frankfurt(Main)Hbf	50.10668	8.662828
1200678	6	ICE 41	15:22:00	15:23:00	147159	Aschaffenburg Hbf	49.980556	9.143697
1200678	7	ICE 41	16:01:00	16:03:00	498884	Würzburg Hbf	49.801796	9.93578
1200678	8	ICE 41	16:58:00	17:03:00	440478	Nürnberg Hbf	49.445618	11.082989
1200678	9	ICE 41	18:07:00	18:07:00	174809	München Hbf	48.140232	11.558335
13623	0	ICE 41	06:20:00	06:20:00	348555	Dortmund Hbf	51.517895	7.45929
13623	1	ICE 41	06:52:00	06:54:00	389780	Essen Hbf	51.451355	7.014793
13623	2	ICE 41	07:06:00	07:08:00	304729	Duisburg Hbf	51.429787	6.775903
13623	3	ICE 41	07:20:00	07:21:00	114748	Düsseldorf Hbf	51.219963	6.794319
13623	4	ICE 41	07:42:00	07:44:00	142917	Köln Messe/Deutz Gl.11-12	50.941723	6.974067
13623	5	ICE 41	08:33:00	08:35:00	331100	Frankfurt(M) Flughafen Fernbf	50.053165	8.570185
13623	6	ICE 41	08:48:00	08:54:00	226724	Frankfurt(Main)Hbf	50.10668	8.662828
13623	7	ICE 41	09:22:00	09:23:00	147159	Aschaffenburg Hbf	49.980556	9.143697
13623	8	ICE 41	10:01:00	10:03:00	498884	Würzburg Hbf	49.801796	9.93578
13623	9	ICE 41	11:00:00	11:03:00	440478	Nürnberg Hbf	49.445618	11.082989
13623	10	ICE 41	11:31:00	11:32:00	158574	Ingolstadt Hbf	48.74454	11.437337
13623	11	ICE 41	12:10:00	12:10:00	174809	München Hbf	48.140232	11.558335
1369642	0	ICE 41	11:53:00	11:53:00	389780	Essen Hbf	51.451355	7.014793
1369642	1	ICE 41	12:06:00	12:07:00	304729	Duisburg Hbf	51.429787	6.775903
1369642	2	ICE 41	12:20:00	12:21:00	114748	Düsseldorf Hbf	51.219963	6.794319
1369642	3	ICE 41	12:42:00	12:44:00	142917	Köln Messe/Deutz Gl.11-12	50.941723	6.974067
1369642	4	ICE 41	13:33:00	13:35:00	331100	Frankfurt(M) Flughafen Fernbf	50.053165	8.570185
1369642	5	ICE 41	13:48:00	13:54:00	226724	Frankfurt(Main)Hbf	50.10668	8.662828
1369642	6	ICE 41	14:22:00	14:23:00	147159	Aschaffenburg Hbf	49.980556	9.143697
1369642	7	ICE 41	15:01:00	15:03:00	498884	Würzburg Hbf	49.801796	9.93578
1369642	8	ICE 41	15:56:00	15:59:00	440478	Nürnberg Hbf	49.445618	11.082989
1369642	9	ICE 41	17:06:00	17:06:00	174809	München Hbf	48.140232	11.558335
1466830	0	ICE 41	14:54:00	14:54:00	389780	Essen Hbf	51.451355	7.014793
1466830	1	ICE 41	15:06:00	15:07:00	304729	Duisburg Hbf	51.429787	6.775903
1466830	2	ICE 41	15:20:00	15:21:00	114748	Düsseldorf Hbf	51.219963	6.794319
1466830	3	ICE 41	15:42:00	15:44:00	142917	Köln Messe/Deutz Gl.11-12	50.941723	6.974067
1466830	4	ICE 41	16:33:00	16:35:00	331100	Frankfurt(M) Flughafen Fernbf	50.053165	8.570185
1466830	5	ICE 41	16:48:00	16:54:00	226724	Frankfurt(Main)Hbf	50.10668	8.662828
1466830	6	ICE 41	17:22:00	17:23:00	147159	Aschaffenburg Hbf	49.980556	9.143697
1466830	7	ICE 41	18:01:00	18:03:00	498884	Würzburg Hbf	49.801796	9.93578
1466830	8	ICE 41	18:59:00	19:03:00	440478	Nürnberg Hbf	49.445618	11.082989
1466830	9	ICE 41	20:06:00	20:06:00	174809	München Hbf	48.140232	11.558335
1554687	0	ICE 41	09:39:00	09:39:00	389780	Essen Hbf	51.451355	7.014793
1554687	1	ICE 41	09:52:00	09:53:00	304729	Duisburg Hbf	51.429787	6.775903
1554687	2	ICE 41	10:06:00	10:07:00	114748	Düsseldorf Hbf	51.219963	6.794319
1554687	3	ICE 41	10:31:00	10:33:00	142917	Köln Messe/Deutz Gl.11-12	50.941723	6.974067
1554687	4	ICE 41	10:42:00	10:44:00	651921	Köln/Bonn Flughafen	50.878902	7.119302
1554687	5	ICE 41	11:33:00	11:35:00	331100	Frankfurt(M) Flughafen Fernbf	50.053165	8.570185
1554687	6	ICE 41	11:48:00	11:54:00	226724	Frankfurt(Main)Hbf	50.10668	8.662828
1554687	7	ICE 41	12:22:00	12:23:00	147159	Aschaffenburg Hbf	49.980556	9.143697
1554687	8	ICE 41	13:05:00	13:12:00	498884	Würzburg Hbf	49.801796	9.93578
1554687	9	ICE 41	14:04:00	14:07:00	440478	Nürnberg Hbf	49.445618	11.082989
1554687	10	ICE 41	15:12:00	15:12:00	174809	München Hbf	48.140232	11.558335
17962	0	ICE 41	08:49:00	08:49:00	389780	Essen Hbf	51.451355	7.014793
17962	1	ICE 41	09:02:00	09:03:00	304729	Duisburg Hbf	51.429787	6.775903
17962	2	ICE 41	09:16:00	09:18:00	114748	Düsseldorf Hbf	51.219963	6.794319
17962	3	ICE 41	09:38:00	09:44:00	142917	Köln Messe/Deutz Gl.11-12	50.941723	6.974067
17962	4	ICE 41	10:33:00	10:35:00	331100	Frankfurt(M) Flughafen Fernbf	50.053165	8.570185
17962	5	ICE 41	10:48:00	10:54:00	226724	Frankfurt(Main)Hbf	50.10668	8.662828
17962	6	ICE 41	11:22:00	11:23:00	147159	Aschaffenburg Hbf	49.980556	9.143697
17962	7	ICE 41	12:01:00	12:03:00	498884	Würzburg Hbf	49.801796	9.93578
17962	8	ICE 41	12:58:00	13:03:00	440478	Nürnberg Hbf	49.445618	11.082989
17962	9	ICE 41	14:06:00	14:06:00	174809	München Hbf	48.140232	11.558335
545345	0	ICE 41	15:54:00	15:54:00	389780	Essen Hbf	51.451355	7.014793
545345	1	ICE 41	16:06:00	16:07:00	304729	Duisburg Hbf	51.429787	6.775903
545345	2	ICE 41	16:20:00	16:21:00	114748	Düsseldorf Hbf	51.219963	6.794319
545345	3	ICE 41	16:42:00	16:44:00	142917	Köln Messe/Deutz Gl.11-12	50.941723	6.974067
545345	4	ICE 41	17:33:00	17:35:00	331100	Frankfurt(M) Flughafen Fernbf	50.053165	8.570185
545345	5	ICE 41	17:48:00	17:54:00	226724	Frankfurt(Main)Hbf	50.10668	8.662828
545345	6	ICE 41	18:22:00	18:23:00	147159	Aschaffenburg Hbf	49.980556	9.143697
545345	7	ICE 41	19:01:00	19:03:00	498884	Würzburg Hbf	49.801796	9.93578
545345	8	ICE 41	19:56:00	19:59:00	440478	Nürnberg Hbf	49.445618	11.082989
545345	9	ICE 41	21:07:00	21:07:00	174809	München Hbf	48.140232	11.558335
1575117	0	ICE 41	04:20:00	04:20:00	393725	Köln Hbf	50.94303	6.958729
1575117	1	ICE 41	04:36:00	04:37:00	54877	Siegburg/Bonn	50.793915	7.203026
1575117	2	ICE 41	04:56:00	04:57:00	173833	Montabaur	50.444836	7.825333
1575117	3	ICE 41	05:07:00	05:08:00	112485	Limburg Süd	50.3825	8.096112
1575117	4	ICE 41	05:26:00	05:28:00	331100	Frankfurt(M) Flughafen Fernbf	50.053165	8.570185
1575117	5	ICE 41	05:40:00	05:54:00	226724	Frankfurt(Main)Hbf	50.10668	8.662828
1575117	6	ICE 41	06:09:00	06:11:00	467303	Hanau Hbf	50.120953	8.929
1575117	7	ICE 41	06:23:00	06:24:00	147159	Aschaffenburg Hbf	49.980556	9.143697
1575117	8	ICE 41	07:01:00	07:03:00	498884	Würzburg Hbf	49.801796	9.93578
1575117	9	ICE 41	07:56:00	07:59:00	440478	Nürnberg Hbf	49.445618	11.082989
1575117	10	ICE 41	09:06:00	09:06:00	174809	München Hbf	48.140232	11.558335
665182	0	ICE 41	04:47:00	04:47:00	174809	München Hbf	48.140232	11.558335
665182	1	ICE 41	05:26:00	05:27:00	158574	Ingolstadt Hbf	48.74454	11.437337
665182	2	ICE 41	05:57:00	06:00:00	440478	Nürnberg Hbf	49.445618	11.082989
665182	3	ICE 41	06:52:00	06:54:00	498884	Würzburg Hbf	49.801796	9.93578
665182	4	ICE 41	07:32:00	07:33:00	147159	Aschaffenburg Hbf	49.980556	9.143697
665182	5	ICE 41	08:04:00	08:09:00	226724	Frankfurt(Main)Hbf	50.10668	8.662828
665182	6	ICE 41	08:20:00	08:23:00	331100	Frankfurt(M) Flughafen Fernbf	50.053165	8.570185
665182	7	ICE 41	09:00:00	09:01:00	54877	Siegburg/Bonn	50.793915	7.203026
665182	8	ICE 41	09:15:00	09:17:00	142917	Köln Messe/Deutz Gl.11-12	50.941723	6.974067
665182	9	ICE 41	09:36:00	09:38:00	114748	Düsseldorf Hbf	51.219963	6.794319
665182	10	ICE 41	09:49:00	09:51:00	304729	Duisburg Hbf	51.429787	6.775903
665182	11	ICE 41	10:02:00	10:02:00	389780	Essen Hbf	51.451355	7.014793
895058	0	ICE 41	07:46:00	07:46:00	174809	München Hbf	48.140232	11.558335
895058	1	ICE 41	08:24:00	08:25:00	158574	Ingolstadt Hbf	48.74454	11.437337
895058	2	ICE 41	08:55:00	08:58:00	440478	Nürnberg Hbf	49.445618	11.082989
895058	3	ICE 41	09:52:00	09:54:00	498884	Würzburg Hbf	49.801796	9.93578
895058	4	ICE 41	10:32:00	10:33:00	147159	Aschaffenburg Hbf	49.980556	9.143697
895058	5	ICE 41	11:04:00	11:09:00	226724	Frankfurt(Main)Hbf	50.10668	8.662828
895058	6	ICE 41	11:20:00	11:23:00	331100	Frankfurt(M) Flughafen Fernbf	50.053165	8.570185
895058	7	ICE 41	12:00:00	12:01:00	54877	Siegburg/Bonn	50.793915	7.203026
895058	8	ICE 41	12:15:00	12:17:00	142917	Köln Messe/Deutz Gl.11-12	50.941723	6.974067
895058	9	ICE 41	12:36:00	12:38:00	114748	Düsseldorf Hbf	51.219963	6.794319
895058	10	ICE 41	12:49:00	12:51:00	304729	Duisburg Hbf	51.429787	6.775903
895058	11	ICE 41	13:02:00	13:02:00	389780	Essen Hbf	51.451355	7.014793
15963	0	ICE 41	19:47:00	19:47:00	174809	München Hbf	48.140232	11.558335
15963	1	ICE 41	20:24:00	20:25:00	158574	Ingolstadt Hbf	48.74454	11.437337
15963	2	ICE 41	20:55:00	20:58:00	440478	Nürnberg Hbf	49.445618	11.082989
15963	3	ICE 41	21:52:00	21:54:00	498884	Würzburg Hbf	49.801796	9.93578
15963	4	ICE 41	22:32:00	22:33:00	147159	Aschaffenburg Hbf	49.980556	9.143697
15963	5	ICE 41	22:46:00	22:47:00	467303	Hanau Hbf	50.120953	8.929
15963	6	ICE 41	23:04:00	23:09:00	226724	Frankfurt(Main)Hbf	50.10668	8.662828
15963	7	ICE 41	23:21:00	23:24:00	331100	Frankfurt(M) Flughafen Fernbf	50.053165	8.570185
15963	8	ICE 41	25:43:00	25:43:00	393725	Köln Hbf	50.94303	6.958729
917074	0	ICE 41	08:47:00	08:47:00	174809	München Hbf	48.140232	11.558335
917074	1	ICE 41	09:53:00	09:57:00	440478	Nürnberg Hbf	49.445618	11.082989
917074	2	ICE 41	10:52:00	10:54:00	498884	Würzburg Hbf	49.801796	9.93578
917074	3	ICE 41	11:32:00	11:33:00	147159	Aschaffenburg Hbf	49.980556	9.143697
917074	4	ICE 41	12:04:00	12:09:00	226724	Frankfurt(Main)Hbf	50.10668	8.662828
917074	5	ICE 41	12:22:00	12:25:00	331100	Frankfurt(M) Flughafen Fernbf	50.053165	8.570185
917074	6	ICE 41	13:14:00	13:17:00	142917	Köln Messe/Deutz Gl.11-12	50.941723	6.974067
917074	7	ICE 41	13:36:00	13:38:00	114748	Düsseldorf Hbf	51.219963	6.794319
917074	8	ICE 41	13:49:00	13:51:00	304729	Duisburg Hbf	51.429787	6.775903
917074	9	ICE 41	14:02:00	14:02:00	389780	Essen Hbf	51.451355	7.014793
712555	0	ICE 41	16:51:00	16:51:00	389780	Essen Hbf	51.451355	7.014793
712555	1	ICE 41	17:04:00	17:07:00	304729	Duisburg Hbf	51.429787	6.775903
712555	2	ICE 41	17:20:00	17:21:00	114748	Düsseldorf Hbf	51.219963	6.794319
712555	3	ICE 41	17:42:00	17:44:00	142917	Köln Messe/Deutz Gl.11-12	50.941723	6.974067
712555	4	ICE 41	18:33:00	18:35:00	331100	Frankfurt(M) Flughafen Fernbf	50.053165	8.570185
712555	5	ICE 41	18:48:00	18:54:00	226724	Frankfurt(Main)Hbf	50.10668	8.662828
712555	6	ICE 41	19:22:00	19:23:00	147159	Aschaffenburg Hbf	49.980556	9.143697
712555	7	ICE 41	20:01:00	20:03:00	498884	Würzburg Hbf	49.801796	9.93578
712555	8	ICE 41	21:00:00	21:04:00	440478	Nürnberg Hbf	49.445618	11.082989
712555	9	ICE 41	21:31:00	21:32:00	158574	Ingolstadt Hbf	48.74454	11.437337
712555	10	ICE 41	22:10:00	22:10:00	174809	München Hbf	48.140232	11.558335
1284244	0	ICE 41	03:21:00	03:21:00	393725	Köln Hbf	50.94303	6.958729
1284244	1	ICE 41	03:32:00	03:34:00	651921	Köln/Bonn Flughafen	50.878902	7.119302
1284244	2	ICE 41	03:42:00	03:43:00	54877	Siegburg/Bonn	50.793915	7.203026
1284244	3	ICE 41	04:02:00	04:03:00	173833	Montabaur	50.444836	7.825333
1284244	4	ICE 41	04:13:00	04:14:00	112485	Limburg Süd	50.3825	8.096112
1284244	5	ICE 41	04:33:00	04:35:00	331100	Frankfurt(M) Flughafen Fernbf	50.053165	8.570185
1284244	6	ICE 41	04:48:00	04:54:00	226724	Frankfurt(Main)Hbf	50.10668	8.662828
1284244	7	ICE 41	05:08:00	05:10:00	467303	Hanau Hbf	50.120953	8.929
1284244	8	ICE 41	05:23:00	05:24:00	147159	Aschaffenburg Hbf	49.980556	9.143697
1284244	9	ICE 41	06:01:00	06:03:00	498884	Würzburg Hbf	49.801796	9.93578
1284244	10	ICE 41	06:58:00	07:01:00	440478	Nürnberg Hbf	49.445618	11.082989
1284244	11	ICE 41	07:28:00	07:29:00	158574	Ingolstadt Hbf	48.74454	11.437337
1284244	12	ICE 41	08:06:00	08:06:00	174809	München Hbf	48.140232	11.558335
78382	0	ICE 41	18:39:00	18:39:00	389780	Essen Hbf	51.451355	7.014793
78382	1	ICE 41	18:52:00	18:53:00	304729	Duisburg Hbf	51.429787	6.775903
78382	2	ICE 41	19:06:00	19:07:00	114748	Düsseldorf Hbf	51.219963	6.794319
78382	3	ICE 41	19:28:00	19:33:00	142917	Köln Messe/Deutz Gl.11-12	50.941723	6.974067
78382	4	ICE 41	20:02:00	20:03:00	173833	Montabaur	50.444836	7.825333
